[2013-05-17 15:58:16][wanghm][sys_msgstatus][insert][109][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('47','7','3')]
[2013-05-17 16:04:51][wanghm][sys_message][insert][54][INSERT INTO sys_message (`sender`,`sendtype`,`recver`,`content`,`sendtime`) VALUES ('7','1','9','阿斯特阿特瑞','05/17 16:04')]
[2013-05-17 16:06:46][wanghm][sys_message][insert][1][INSERT INTO sys_message (`sender`,`sendtype`,`recver`,`content`,`sendtime`) VALUES ('7','1','','','05/17 16:06')]
[2013-05-17 16:06:54][wanghm][sys_msgstatus][insert][1][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('1','7','3')]
[2013-05-17 16:07:14][wanghm][sys_message][insert][2][INSERT INTO sys_message (`sender`,`sendtype`,`recver`,`content`,`sendtime`) VALUES ('7','1','7','发送个人','05/17 16:07')]
[2013-05-17 16:07:23][wanghm][sys_msgstatus][insert][2][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('2','7','2')]
[2013-05-17 16:07:45][wanghm][sys_msgstatus][insert][3][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('2','7','3')]
[2013-05-17 16:08:35][wanghm][sys_message][insert][3][INSERT INTO sys_message (`sender`,`sendtype`,`recver`,`content`,`sendtime`) VALUES ('7','2','1','发送项目全体','05/17 16:08')]
[2013-05-17 16:08:54][wanghm][sys_msgstatus][insert][4][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','7','2')]
[2013-05-17 16:09:09][wanghm][sys_msgstatus][insert][5][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','7','3')]
[2013-05-17 16:13:22][wanghm][sys_msgstatus][insert][6][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','7','2')]
[2013-05-17 16:13:22][wanghm][sys_msgstatus][insert][7][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('2','7','2')]
[2013-05-17 16:13:35][wanghm][sys_msgstatus][insert][8][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('2','7','3')]
[2013-05-17 16:13:35][wanghm][sys_msgstatus][insert][9][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','7','3')]
[2013-05-17 16:28:47][hejun][sys_msgstatus][insert][10][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','9','2')]
[2013-05-17 16:29:16][hejun][sys_msgstatus][insert][11][INSERT INTO sys_msgstatus (`msgid`,`user`,`status`) VALUES ('3','9','3')]
